"Type","TG2ID","TherapeuticGrp2","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Dispensings","2207","Antiepilepsy Drugs","Waikato",2020,"166360","18294",100
"Dispensings","2207","Antiepilepsy Drugs","Counties Manukau",2020,"150687","18084",100
"Dispensings","2207","Antiepilepsy Drugs","Waitemata",2020,"178964","21653",100
"Dispensings","2207","Antiepilepsy Drugs","Southern",2020,"154705","13936",100
"Dispensings","2207","Antiepilepsy Drugs","Canterbury",2020,"214419","18199",100
"Dispensings","2207","Antiepilepsy Drugs","Northland",2020,"66878","7569",100
"Dispensings","2207","Antiepilepsy Drugs","Auckland",2020,"115718","13496",100
"Dispensings","2207","Antiepilepsy Drugs","Taranaki",2020,"55616","4984",100
"Dispensings","2207","Antiepilepsy Drugs","Bay of Plenty",2020,"93154","11682",100
"Dispensings","2207","Antiepilepsy Drugs","Whanganui",2020,"34336","3246",100
"Dispensings","2207","Antiepilepsy Drugs","South Canterbury",2020,"31786","2882",100
"Dispensings","2207","Antiepilepsy Drugs","Wairarapa",2020,"22705","2226",100
"Dispensings","2207","Antiepilepsy Drugs","MidCentral",2020,"80174","7230",100
"Dispensings","2207","Antiepilepsy Drugs","West Coast",2020,"14341","1452",100
"Dispensings","2207","Antiepilepsy Drugs","Hutt Valley",2020,"58638","5229",100
"Dispensings","2207","Antiepilepsy Drugs","Capital & Coast",2020,"88932","9510",100
"Dispensings","2207","Antiepilepsy Drugs","Hawke's Bay",2020,"100864","6227",100
"Dispensings","2207","Antiepilepsy Drugs","Tairawhiti",2020,"20484","1902",100
"Dispensings","2207","Antiepilepsy Drugs","Nelson Marlborough",2020,"54417","5069",100
"Dispensings","2207","Antiepilepsy Drugs","Lakes",2020,"34976","4389",100
"Dispensings","2207","Antiepilepsy Drugs","New Zealand",2020,"1738154","177259",100
"Dispensings","2207","Antiepilepsy Drugs","Auckland",2021,"121704","15051",100
"Dispensings","2207","Antiepilepsy Drugs","Counties Manukau",2021,"159547","19879",100
"Dispensings","2207","Antiepilepsy Drugs","Canterbury",2021,"224462","19870",100
"Dispensings","2207","Antiepilepsy Drugs","Waitemata",2021,"188642","23865",100
"Dispensings","2207","Antiepilepsy Drugs","Bay of Plenty",2021,"97278","12690",100
"Dispensings","2207","Antiepilepsy Drugs","Hutt Valley",2021,"62014","5845",100
"Dispensings","2207","Antiepilepsy Drugs","Northland",2021,"68616","8263",100
"Dispensings","2207","Antiepilepsy Drugs","Waikato",2021,"172809","19854",100
"Dispensings","2207","Antiepilepsy Drugs","Capital & Coast",2021,"94181","10488",100
"Dispensings","2207","Antiepilepsy Drugs","Taranaki",2021,"57687","5289",100
"Dispensings","2207","Antiepilepsy Drugs","Hawke's Bay",2021,"114242","6642",100
"Dispensings","2207","Antiepilepsy Drugs","Southern",2021,"157842","14954",100
"Dispensings","2207","Antiepilepsy Drugs","Lakes",2021,"35421","4695",100
"Dispensings","2207","Antiepilepsy Drugs","South Canterbury",2021,"31603","3011",100
"Dispensings","2207","Antiepilepsy Drugs","Whanganui",2021,"34829","3655",100
"Dispensings","2207","Antiepilepsy Drugs","Nelson Marlborough",2021,"54206","5311",100
"Dispensings","2207","Antiepilepsy Drugs","Wairarapa",2021,"25012","2451",100
"Dispensings","2207","Antiepilepsy Drugs","MidCentral",2021,"84817","7907",100
"Dispensings","2207","Antiepilepsy Drugs","West Coast",2021,"14250","1500",100
"Dispensings","2207","Antiepilepsy Drugs","Tairawhiti",2021,"20848","2037",100
"Dispensings","2207","Antiepilepsy Drugs","New Zealand",2021,"1820010","193257",100
"Dispensings","2207","Antiepilepsy Drugs","Canterbury",2022,"239898","21195",100
"Dispensings","2207","Antiepilepsy Drugs","Whanganui",2022,"37473","3750",100
"Dispensings","2207","Antiepilepsy Drugs","Waikato",2022,"182606","20740",100
"Dispensings","2207","Antiepilepsy Drugs","Auckland",2022,"131072","16152",100
"Dispensings","2207","Antiepilepsy Drugs","Waitemata",2022,"201263","25217",100
"Dispensings","2207","Antiepilepsy Drugs","Hawke's Bay",2022,"113921","6885",100
"Dispensings","2207","Antiepilepsy Drugs","Taranaki",2022,"58386","5375",100
"Dispensings","2207","Antiepilepsy Drugs","Hutt Valley",2022,"64466","5944",100
"Dispensings","2207","Antiepilepsy Drugs","Counties Manukau",2022,"167727","20875",100
"Dispensings","2207","Antiepilepsy Drugs","Capital & Coast",2022,"99887","10716",100
"Dispensings","2207","Antiepilepsy Drugs","Northland",2022,"73483","8756",100
"Dispensings","2207","Antiepilepsy Drugs","Bay of Plenty",2022,"101881","13034",100
"Dispensings","2207","Antiepilepsy Drugs","South Canterbury",2022,"33872","3236",100
"Dispensings","2207","Antiepilepsy Drugs","MidCentral",2022,"94141","8373",100
"Dispensings","2207","Antiepilepsy Drugs","Lakes",2022,"37747","4867",100
"Dispensings","2207","Antiepilepsy Drugs","Southern",2022,"165994","15284",100
"Dispensings","2207","Antiepilepsy Drugs","Wairarapa",2022,"28667","2548",100
"Dispensings","2207","Antiepilepsy Drugs","Nelson Marlborough",2022,"56180","5549",100
"Dispensings","2207","Antiepilepsy Drugs","West Coast",2022,"14821","1643",100
"Dispensings","2207","Antiepilepsy Drugs","Tairawhiti",2022,"21578","2058",100
"Dispensings","2207","Antiepilepsy Drugs","New Zealand",2022,"1925063","202197",100
"Dispensings","2207","Antiepilepsy Drugs","Taranaki",2023,"62624","5827",100
"Dispensings","2207","Antiepilepsy Drugs","Counties Manukau",2023,"181244","22439",100
"Dispensings","2207","Antiepilepsy Drugs","Auckland",2023,"141393","17504",100
"Dispensings","2207","Antiepilepsy Drugs","Southern",2023,"175600","16317",100
"Dispensings","2207","Antiepilepsy Drugs","Waikato",2023,"195922","22203",100
"Dispensings","2207","Antiepilepsy Drugs","Canterbury",2023,"257624","22874",100
"Dispensings","2207","Antiepilepsy Drugs","Nelson Marlborough",2023,"60585","5981",100
"Dispensings","2207","Antiepilepsy Drugs","Bay of Plenty",2023,"107627","13809",100
"Dispensings","2207","Antiepilepsy Drugs","Capital & Coast",2023,"106973","11588",100
"Dispensings","2207","Antiepilepsy Drugs","Tairawhiti",2023,"22368","2075",100
"Dispensings","2207","Antiepilepsy Drugs","Northland",2023,"77053","9231",100
"Dispensings","2207","Antiepilepsy Drugs","MidCentral",2023,"104522","8915",100
"Dispensings","2207","Antiepilepsy Drugs","Lakes",2023,"41351","5384",100
"Dispensings","2207","Antiepilepsy Drugs","Waitemata",2023,"216157","27458",100
"Dispensings","2207","Antiepilepsy Drugs","Hutt Valley",2023,"68360","6376",100
"Dispensings","2207","Antiepilepsy Drugs","Whanganui",2023,"41699","4075",100
"Dispensings","2207","Antiepilepsy Drugs","Hawke's Bay",2023,"112912","7157",100
"Dispensings","2207","Antiepilepsy Drugs","South Canterbury",2023,"36332","3463",100
"Dispensings","2207","Antiepilepsy Drugs","Wairarapa",2023,"30622","2632",100
"Dispensings","2207","Antiepilepsy Drugs","West Coast",2023,"15558","1681",100
"Dispensings","2207","Antiepilepsy Drugs","New Zealand",2023,"2056526","216989",100
"Dispensings","2207","Antiepilepsy Drugs","Auckland",2024,"150717","18841",100
"Dispensings","2207","Antiepilepsy Drugs","Lakes",2024,"46200","5742",100
"Dispensings","2207","Antiepilepsy Drugs","Bay of Plenty",2024,"114680","14741",100
"Dispensings","2207","Antiepilepsy Drugs","MidCentral",2024,"106346","9312",100
"Dispensings","2207","Antiepilepsy Drugs","Whanganui",2024,"45262","4244",100
"Dispensings","2207","Antiepilepsy Drugs","Canterbury",2024,"280819","24797",100
"Dispensings","2207","Antiepilepsy Drugs","Taranaki",2024,"66734","6206",100
"Dispensings","2207","Antiepilepsy Drugs","Wairarapa",2024,"31176","2925",100
"Dispensings","2207","Antiepilepsy Drugs","Counties Manukau",2024,"198417","24295",100
"Dispensings","2207","Antiepilepsy Drugs","Southern",2024,"188588","16954",100
"Dispensings","2207","Antiepilepsy Drugs","Waitemata",2024,"235344","29497",100
"Dispensings","2207","Antiepilepsy Drugs","Nelson Marlborough",2024,"65325","6423",100
"Dispensings","2207","Antiepilepsy Drugs","Hutt Valley",2024,"74568","6821",100
"Dispensings","2207","Antiepilepsy Drugs","Waikato",2024,"211764","24105",100
"Dispensings","2207","Antiepilepsy Drugs","Northland",2024,"81859","10004",100
"Dispensings","2207","Antiepilepsy Drugs","West Coast",2024,"16463","1808",100
"Dispensings","2207","Antiepilepsy Drugs","Capital & Coast",2024,"115080","12604",100
"Dispensings","2207","Antiepilepsy Drugs","Hawke's Bay",2024,"120287","7857",100
"Dispensings","2207","Antiepilepsy Drugs","South Canterbury",2024,"38744","3585",100
"Dispensings","2207","Antiepilepsy Drugs","Tairawhiti",2024,"23565","2268",100
"Dispensings","2207","Antiepilepsy Drugs","New Zealand",2024,"2211938","233029",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","MidCentral",2020,"1751","1309",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Canterbury",2020,"4642","3503",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Bay of Plenty",2020,"2252","1717",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Capital & Coast",2020,"3327","2382",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Waitemata",2020,"6603","4882",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Auckland",2020,"5504","4168",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Hutt Valley",2020,"1713","1199",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Taranaki",2020,"1146","840",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Counties Manukau",2020,"7199","5311",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Southern",2020,"2974","2224",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Waikato",2020,"4231","3113",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Hawke's Bay",2020,"1835","1315",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Nelson Marlborough",2020,"1202","895",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Tairawhiti",2020,"392","317",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Lakes",2020,"994","735",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Whanganui",2020,"624","452",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Northland",2020,"1539","1097",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","West Coast",2020,"326","234",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","South Canterbury",2020,"369","276",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Wairarapa",2020,"393","278",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","New Zealand",2020,"49016","36247",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Waikato",2021,"4485","3261",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Hawke's Bay",2021,"2054","1515",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Taranaki",2021,"1194","881",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Nelson Marlborough",2021,"1347","987",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Waitemata",2021,"6832","5090",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Counties Manukau",2021,"7451","5526",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Canterbury",2021,"4989","3750",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Auckland",2021,"5558","4207",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Southern",2021,"3261","2386",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Northland",2021,"1685","1194",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","MidCentral",2021,"2043","1490",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Bay of Plenty",2021,"2403","1866",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","West Coast",2021,"317","236",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Capital & Coast",2021,"3509","2551",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","South Canterbury",2021,"436","315",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Lakes",2021,"1152","857",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Wairarapa",2021,"431","317",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Hutt Valley",2021,"1856","1274",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Whanganui",2021,"591","436",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Tairawhiti",2021,"456","343",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","New Zealand",2021,"52050","38482",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Auckland",2022,"5871","4454",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Capital & Coast",2022,"3563","2560",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Bay of Plenty",2022,"2506","1893",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Counties Manukau",2022,"7858","5847",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Waitemata",2022,"7377","5446",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Hutt Valley",2022,"1847","1277",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Waikato",2022,"4358","3251",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Southern",2022,"3268","2460",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","South Canterbury",2022,"537","394",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Hawke's Bay",2022,"1950","1414",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Taranaki",2022,"1139","856",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Canterbury",2022,"5474","4076",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Lakes",2022,"1184","859",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","West Coast",2022,"305","211",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Northland",2022,"1688","1210",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Tairawhiti",2022,"488","376",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","MidCentral",2022,"2069","1480",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Wairarapa",2022,"419","325",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Nelson Marlborough",2022,"1352","1034",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Whanganui",2022,"609","456",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","New Zealand",2022,"53862","39879",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Waikato",2023,"5106","3767",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Southern",2023,"3808","2866",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Waitemata",2023,"8298","6218",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Capital & Coast",2023,"4005","2898",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","MidCentral",2023,"2354","1718",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Lakes",2023,"1273","932",100
"Initial dispensings","404","Antifibrinolytics, Haemostatics and Local Sclerosants","Nelson Marlborough",2023,"1554","1126",100
